_step,train_total_flops,adv_training_round,run_name,model_name_or_path,training_force_name_to_save,training_save_name,training_adversarial_skip_first_training_round,training_seed,run_id,run_state,run_created_at,num_params,model_idx,seed_idx,model_key,mean_train_total_flops,pretrain_compute,defense_flops_fraction_pretrain
1,0.0,0,niki-158-adv-tr-rt-pm-large-0004,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-4,,clf_pm_pythia-6.9b_s-4_adv_tr_rt_t-4,True,4,fujqmq07,finished,2024-09-13T14:29:57Z,6650740736,0,4,clf_pm_pythia-6.9b_s-4_adv_tr_rt_t-4,0.0,13726930226380800000,0.0
9,1.5320833396058358e+18,4,niki-158-adv-tr-rt-pm-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,xxi8ajrc,finished,2024-09-13T16:19:44Z,6650740736,0,0,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,1.5323768162416067e+18,13726930226380800000,0.1116328844810941
7,1.041761479772078e+18,3,niki-158-adv-tr-rt-pm-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,xxi8ajrc,finished,2024-09-13T16:19:44Z,6650740736,0,0,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,1.0416374739390956e+18,13726930226380800000,0.07588276889010825
5,6.214584130496102e+17,2,niki-158-adv-tr-rt-pm-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,xxi8ajrc,finished,2024-09-13T16:19:44Z,6650740736,0,0,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,6.212876640179978e+17,13726930226380800000,0.045260495520257675
1,0.0,0,niki-158-adv-tr-rt-pm-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,xxi8ajrc,finished,2024-09-13T16:19:44Z,6650740736,0,0,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,0.0,13726930226380800000,0.0
3,2.741006331900068e+17,1,niki-158-adv-tr-rt-pm-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,xxi8ajrc,finished,2024-09-13T16:19:44Z,6650740736,0,0,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,2.7406045736127693e+17,13726930226380800000,0.01996516721812863
11,2.0982101208182287e+18,5,niki-158-adv-tr-rt-pm-large-0000,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,True,0,xxi8ajrc,finished,2024-09-13T16:19:44Z,6650740736,0,0,clf_pm_pythia-6.9b_s-0_adv_tr_rt_t-0,2.0991582038382344e+18,13726930226380800000,0.15292262503119694
1,0.0,0,niki-158-adv-tr-rt-pm-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,True,0,wqszpivq,finished,2024-09-13T18:49:46Z,11586560000,1,0,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,0.0,31699074847604736000,0.0
3,4.7749564018458624e+17,1,niki-158-adv-tr-rt-pm-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,True,0,wqszpivq,finished,2024-09-13T18:49:46Z,11586560000,1,0,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,4.773917411608887e+17,31699074847604736000,0.015060115901046925
5,1.0826041931952292e+18,2,niki-158-adv-tr-rt-pm-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,True,0,wqszpivq,finished,2024-09-13T18:49:46Z,11586560000,1,0,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,1.0824768978371478e+18,31699074847604736000,0.03414853282126442
9,2.66897643795592e+18,4,niki-158-adv-tr-rt-pm-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,True,0,wqszpivq,finished,2024-09-13T18:49:46Z,11586560000,1,0,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,2.669391567170149e+18,31699074847604736000,0.08421039352105429
7,1.8147928376449436e+18,3,niki-158-adv-tr-rt-pm-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,True,0,wqszpivq,finished,2024-09-13T18:49:46Z,11586560000,1,0,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,1.8147009288596357e+18,31699074847604736000,0.05724775683782327
11,3.6552246041100943e+18,5,niki-158-adv-tr-rt-pm-large-0005,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-0,,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,True,0,wqszpivq,finished,2024-09-13T18:49:46Z,11586560000,1,0,clf_pm_pythia-12b_s-0_adv_tr_rt_t-0,3.6568652478773463e+18,31699074847604736000,0.11536189196239803
1,0.0,0,niki-158-adv-tr-rt-pm-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-2,,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,True,2,kl8gbf4d,finished,2024-09-13T19:42:08Z,11586560000,1,2,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,0.0,31699074847604736000,0.0
3,4.7623627264229376e+17,1,niki-158-adv-tr-rt-pm-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-2,,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,True,2,kl8gbf4d,finished,2024-09-13T19:42:08Z,11586560000,1,2,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,4.773917411608887e+17,31699074847604736000,0.015060115901046925
5,1.081819173182505e+18,2,niki-158-adv-tr-rt-pm-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-2,,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,True,2,kl8gbf4d,finished,2024-09-13T19:42:08Z,11586560000,1,2,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,1.0824768978371478e+18,31699074847604736000,0.03414853282126442
7,1.813935457415725e+18,3,niki-158-adv-tr-rt-pm-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-2,,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,True,2,kl8gbf4d,finished,2024-09-13T19:42:08Z,11586560000,1,2,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,1.8147009288596357e+18,31699074847604736000,0.05724775683782327
9,2.6687424609512325e+18,4,niki-158-adv-tr-rt-pm-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-2,,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,True,2,kl8gbf4d,finished,2024-09-13T19:42:08Z,11586560000,1,2,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,2.669391567170149e+18,31699074847604736000,0.08421039352105429
11,3.655607656166457e+18,5,niki-158-adv-tr-rt-pm-large-0007,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-2,,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,True,2,kl8gbf4d,finished,2024-09-13T19:42:08Z,11586560000,1,2,clf_pm_pythia-12b_s-2_adv_tr_rt_t-2,3.6568652478773463e+18,31699074847604736000,0.11536189196239803
9,1.5327004478553457e+18,4,niki-158-adv-tr-rt-pm-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,9ggh2szb,finished,2024-09-13T21:07:56Z,6650740736,0,3,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,1.5323768162416067e+18,13726930226380800000,0.1116328844810941
1,0.0,0,niki-158-adv-tr-rt-pm-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,9ggh2szb,finished,2024-09-13T21:07:56Z,6650740736,0,3,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,0.0,13726930226380800000,0.0
3,2.7448338591147622e+17,1,niki-158-adv-tr-rt-pm-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,9ggh2szb,finished,2024-09-13T21:07:56Z,6650740736,0,3,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,2.7406045736127693e+17,13726930226380800000,0.01996516721812863
5,6.21263909331927e+17,2,niki-158-adv-tr-rt-pm-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,9ggh2szb,finished,2024-09-13T21:07:56Z,6650740736,0,3,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,6.212876640179978e+17,13726930226380800000,0.045260495520257675
7,1.0419966859049696e+18,3,niki-158-adv-tr-rt-pm-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,9ggh2szb,finished,2024-09-13T21:07:56Z,6650740736,0,3,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,1.0416374739390956e+18,13726930226380800000,0.07588276889010825
11,2.099373256380252e+18,5,niki-158-adv-tr-rt-pm-large-0003,AlignmentResearch/robust_llm_pythia-6.9b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,True,3,9ggh2szb,finished,2024-09-13T21:07:56Z,6650740736,0,3,clf_pm_pythia-6.9b_s-3_adv_tr_rt_t-3,2.0991582038382344e+18,13726930226380800000,0.15292262503119694
9,2.670046413009715e+18,4,niki-158-adv-tr-rt-pm-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,True,3,up09sck9,finished,2024-09-14T01:47:39Z,11586560000,1,3,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,2.669391567170149e+18,31699074847604736000,0.08421039352105429
1,0.0,0,niki-158-adv-tr-rt-pm-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,True,3,up09sck9,finished,2024-09-14T01:47:39Z,11586560000,1,3,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,0.0,31699074847604736000,0.0
3,4.781610623534367e+17,1,niki-158-adv-tr-rt-pm-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,True,3,up09sck9,finished,2024-09-14T01:47:39Z,11586560000,1,3,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,4.773917411608887e+17,31699074847604736000,0.015060115901046925
7,1.815197441532625e+18,3,niki-158-adv-tr-rt-pm-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,True,3,up09sck9,finished,2024-09-14T01:47:39Z,11586560000,1,3,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,1.8147009288596357e+18,31699074847604736000,0.05724775683782327
11,3.657245279301665e+18,5,niki-158-adv-tr-rt-pm-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,True,3,up09sck9,finished,2024-09-14T01:47:39Z,11586560000,1,3,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,3.6568652478773463e+18,31699074847604736000,0.11536189196239803
5,1.0822612570100204e+18,2,niki-158-adv-tr-rt-pm-large-0008,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-3,,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,True,3,up09sck9,finished,2024-09-14T01:47:39Z,11586560000,1,3,clf_pm_pythia-12b_s-3_adv_tr_rt_t-3,1.0824768978371478e+18,31699074847604736000,0.03414853282126442
1,0.0,0,niki-158-adv-tr-rt-pm-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-4,,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,True,4,cgfjd73q,finished,2024-09-16T16:18:45Z,11586560000,1,4,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,0.0,31699074847604736000,0.0
3,4.778063126677422e+17,1,niki-158-adv-tr-rt-pm-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-4,,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,True,4,cgfjd73q,finished,2024-09-16T16:18:45Z,11586560000,1,4,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,4.773917411608887e+17,31699074847604736000,0.015060115901046925
5,1.0825297916319498e+18,2,niki-158-adv-tr-rt-pm-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-4,,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,True,4,cgfjd73q,finished,2024-09-16T16:18:45Z,11586560000,1,4,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,1.0824768978371478e+18,31699074847604736000,0.03414853282126442
7,1.8143618512369743e+18,3,niki-158-adv-tr-rt-pm-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-4,,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,True,4,cgfjd73q,finished,2024-09-16T16:18:45Z,11586560000,1,4,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,1.8147009288596357e+18,31699074847604736000,0.05724775683782327
9,2.6701655353201787e+18,4,niki-158-adv-tr-rt-pm-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-4,,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,True,4,cgfjd73q,finished,2024-09-16T16:18:45Z,11586560000,1,4,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,2.669391567170149e+18,31699074847604736000,0.08421039352105429
11,3.6594054249997926e+18,5,niki-158-adv-tr-rt-pm-large-0009,AlignmentResearch/robust_llm_pythia-12b_clf_pm_v-ian-080_s-4,,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,True,4,cgfjd73q,finished,2024-09-16T16:18:45Z,11586560000,1,4,clf_pm_pythia-12b_s-4_adv_tr_rt_t-4,3.6568652478773463e+18,31699074847604736000,0.11536189196239803
